ptp,counterbalancing,rt,correct,mouse_clientX,mouse_clientY,row,col,pa_center_x,pa_center_y,condition,arrangement,learning_stage,block,block_trial_idx,pa_img,pa_img_type,corr_row,corr_col,top_offset,left_offset,time_elapsed,mouse_dist_cb,mouse_error,pa_img_row_number,pa_img_row_number_across_blocks,dist_border_l,dist_border_r,dist_border_t,dist_border_b,border_dist_closest,border_dist_summed,display_information.wrapper_arena_position.x,display_information.wrapper_arena_position.y,display_information.wrapper_arena_position.width,display_information.wrapper_arena_position.height,display_information.wrapper_arena_position.top,display_information.wrapper_arena_position.right,display_information.wrapper_arena_position.bottom,display_information.wrapper_arena_position.left,display_information.grid_border_position.x,display_information.grid_border_position.y,display_information.grid_border_position.width,display_information.grid_border_position.height,display_information.grid_border_position.top,display_information.grid_border_position.right,display_information.grid_border_position.bottom,display_information.grid_border_position.left,display_information.grid_box_position.x,display_information.grid_box_position.y,display_information.grid_box_position.width,display_information.grid_box_position.height,display_information.grid_box_position.top,display_information.grid_box_position.right,display_information.grid_box_position.bottom,display_information.grid_box_position.left,display_information.window_scroll_x,display_information.window_scroll_y,display_information.window_innerHeight,display_information.window_innerWidth,display_information.window_outerHeight,display_information.window_outerWidth
sub_001,cb2,8.579746308,0,1085,216,2,10,919.109375,299.375,schema_ic,3,schema_pa,1,11,img/targets/BOSS/high_familiarity_downsized/cond4/075_kiwi03.jpg,near,4,6,27,50,554,249.265625,185.663917,2,2,5,6,3,8,3,8,609,95.59375,702,702,95.59375,1311,797.59375,609,660,123.59375,560,560,123.59375,1220,683.59375,660,690,153.59375,500,500,153.59375,1190,653.59375,690,0,0,942,1920,826,1539
sub_001,cb2,2.384451177,0,916,699,11,5,791.4453125,365.7109375,schema_ic,3,schema_pa,1,12,img/targets/BOSS/high_familiarity_downsized/cond4/079_rose.jpg,,3,2,135,89,596,457.84375,355.8025708,3,3,1,10,2,9,1,3,609,95.59375,702,702,95.59375,1311,797.59375,609,699,231.59375,560,560,231.59375,1259,791.59375,699,729,261.59375,500,500,261.59375,1229,761.59375,729,0,0,942,1920,826,1539
sub_001,cb2,1.279519135,1,837,722,11,5,837.4453125,722.0390625,schema_ic,3,schema_pa,1,13,img/targets/BOSS/high_familiarity_downsized/cond4/072_gift01.jpg,,11,5,158,10,637,0.484375,0.447022484,2,2,4,7,10,1,1,5,609,95.59375,702,702,95.59375,1311,797.59375,609,620,254.59375,560,560,254.59375,1180,814.59375,620,650,284.59375,500,500,284.59375,1150,784.59375,650,0,0,942,1920,826,1539
sub_001,cb2,5.387773578,0,1104,549,10,11,896.109375,299.375,schema_ic,3,schema_pa,1,14,img/targets/BOSS/high_familiarity_downsized/cond4/075_kiwi03.jpg,near,4,6,27,27,680,457.515625,324.8555873,3,3,5,6,3,8,3,8,609,95.59375,702,702,95.59375,1311,797.59375,609,637,123.59375,560,560,123.59375,1197,683.59375,637,667,153.59375,500,500,153.59375,1167,653.59375,667,0,0,942,1920,826,1539
sub_001,cb2,3.873292712,0,1006,413,4,6,881.109375,538.375,schema_ic,3,schema_pa,1,15,img/targets/BOSS/high_familiarity_downsized/cond4/081_shovel01.jpg,near,7,3,141,137,720,250.265625,176.964852,2,2,2,9,6,5,2,7,609,95.59375,702,702,95.59375,1311,797.59375,609,747,237.59375,560,560,237.59375,1307,797.59375,747,777,267.59375,500,500,267.59375,1277,767.59375,777,0,0,942,1920,826,1539
sub_001,cb2,7.091672164,0,1139,336,2,10,931.4453125,711.0390625,schema_ic,3,schema_pa,1,16,img/targets/BOSS/high_familiarity_downsized/cond4/072_gift01.jpg,,11,5,147,104,761,582.59375,428.6411631,3,3,4,7,10,1,1,5,609,95.59375,702,702,95.59375,1311,797.59375,609,714,243.59375,560,560,243.59375,1274,803.59375,714,744,273.59375,500,500,273.59375,1244,773.59375,744,0,0,942,1920,826,1539
sub_001,cb2,0.023355509,0,861,374,3,2,1236.4375,666.375,schema_ic,3,schema_pa,1,17,img/targets/BOSS/high_familiarity_downsized/cond4/077_payphone.jpg,,10,11,144,159,805,667.8125,475.8533987,3,3,10,1,9,2,1,3,609,95.59375,702,702,95.59375,1311,797.59375,609,769,240.59375,560,560,240.59375,1329,800.59375,769,799,270.59375,500,500,270.59375,1299,770.59375,799,0,0,942,1920,826,1539
sub_001,cb2,4.674575231,0,1158,288,2,10,825.4453125,329.7109375,schema_ic,3,schema_pa,1,18,img/targets/BOSS/high_familiarity_downsized/cond4/079_rose.jpg,,3,2,99,123,845,374.265625,335.1602937,4,4,1,10,2,9,1,3,609,95.59375,702,702,95.59375,1311,797.59375,609,733,195.59375,560,560,195.59375,1293,755.59375,733,763,225.59375,500,500,225.59375,1263,725.59375,763,0,0,942,1920,826,1539
sub_001,cb2,1.735792433,0,812,351,3,2,854.109375,518.375,schema_ic,3,schema_pa,1,19,img/targets/BOSS/high_familiarity_downsized/cond4/081_shovel01.jpg,near,7,3,121,110,888,209.484375,172.5908169,3,3,2,9,6,5,2,7,609,95.59375,702,702,95.59375,1311,797.59375,609,720,217.59375,560,560,217.59375,1280,777.59375,720,750,247.59375,500,500,247.59375,1250,747.59375,750,0,0,942,1920,826,1539
sub_001,cb2,7.423503606,0,1223,666,10,11,973.4453125,708.0390625,schema_ic,3,schema_pa,1,20,img/targets/BOSS/high_familiarity_downsized/cond4/072_gift01.jpg,,11,5,144,146,930,291.59375,253.0707902,4,4,4,7,10,1,1,5,609,95.59375,702,702,95.59375,1311,797.59375,609,756,240.59375,560,560,240.59375,1316,800.59375,756,786,270.59375,500,500,270.59375,1286,770.59375,786,0,0,942,1920,826,1539
sub_001,cb2,5.112194192,0,875,480,7,3,1208.4375,605.375,schema_ic,3,schema_pa,1,21,img/targets/BOSS/high_familiarity_downsized/cond4/077_payphone.jpg,,10,11,83,131,972,458.8125,356.2295005,4,4,10,1,9,2,1,3,609,95.59375,702,702,95.59375,1311,797.59375,609,741,179.59375,560,560,179.59375,1301,739.59375,741,771,209.59375,500,500,209.59375,1271,709.59375,771,0,0,942,1920,826,1539
sub_001,cb2,9.649096907,0,1112,311,2,10,946.109375,394.375,schema_ic,3,schema_pa,1,22,img/targets/BOSS/high_familiarity_downsized/cond4/075_kiwi03.jpg,near,4,6,122,77,1013,249.265625,185.663917,4,4,5,6,3,8,3,8,609,95.59375,702,702,95.59375,1311,797.59375,609,687,218.59375,560,560,218.59375,1247,778.59375,687,717,248.59375,500,500,248.59375,1217,748.59375,717,0,0,942,1920,826,1539
sub_001,cb2,4.130982261,1,1066,269,2,10,1066.78125,269.03125,schema_ic,3,schema_pa,1,23,img/targets/BOSS/high_familiarity_downsized/cond4/073_jackolantern.jpg,,2,10,80,31,1057,0.8125,0.78187475,4,4,9,2,1,10,1,3,609,95.59375,702,702,95.59375,1311,797.59375,609,641,176.59375,560,560,176.59375,1201,736.59375,641,671,206.59375,500,500,206.59375,1171,706.59375,671,0,0,942,1920,826,1539
sub_001,cb2,5.119508833,0,1128,240,2,10,837.109375,448.375,schema_ic,3,schema_pa,1,24,img/targets/BOSS/high_familiarity_downsized/cond4/081_shovel01.jpg,near,7,3,51,93,1097,499.265625,357.8232753,4,4,2,9,6,5,2,7,609,95.59375,702,702,95.59375,1311,797.59375,609,703,147.59375,560,560,147.59375,1263,707.59375,703,733,177.59375,500,500,177.59375,1233,677.59375,733,0,0,942,1920,826,1539
sub_001,cb2,7.442373074,0,1007,390,4,6,1193.78125,327.03125,schema_ic,3,schema_pa,2,1,img/targets/BOSS/high_familiarity_downsized/cond4/079_rose.jpg,,2,10,138,158,131,249.75,197.1098649,1,5,9,2,1,10,1,3,609,95.59375,702,702,95.59375,1311,797.59375,609,768,234.59375,560,560,234.59375,1328,794.59375,768,798,264.59375,500,500,264.59375,1298,764.59375,798,0,0,942,1920,826,1539
sub_001,cb2,4.610778599,0,785,529,7,3,1118.4375,654.375,schema_ic,3,schema_pa,2,2,img/targets/BOSS/high_familiarity_downsized/cond4/081_shovel01.jpg,,10,11,132,41,177,458.8125,356.2295005,1,5,10,1,9,2,1,3,609,95.59375,702,702,95.59375,1311,797.59375,609,651,228.59375,560,560,228.59375,1211,788.59375,651,681,258.59375,500,500,258.59375,1181,758.59375,681,0,0,942,1920,826,1539
sub_001,cb2,5.74651678,1,953,670,11,5,953.4453125,670.0390625,schema_ic,3,schema_pa,2,3,img/targets/BOSS/high_familiarity_downsized/cond4/075_kiwi03.jpg,,11,5,106,126,220,0.484375,0.447022484,1,5,4,7,10,1,1,5,609,95.59375,702,702,95.59375,1311,797.59375,609,736,202.59375,560,560,202.59375,1296,762.59375,736,766,232.59375,500,500,232.59375,1266,732.59375,766,0,0,942,1920,826,1539
sub_001,cb2,7.947105826,0,1158,346,2,10,1200.4375,679.375,schema_ic,3,schema_pa,2,4,img/targets/BOSS/high_familiarity_downsized/cond4/081_shovel01.jpg,,10,11,157,123,261,375.8125,336.0652199,2,6,10,1,9,2,1,3,609,95.59375,702,702,95.59375,1311,797.59375,609,733,253.59375,560,560,253.59375,1293,813.59375,733,763,283.59375,500,500,283.59375,1263,783.59375,763,0,0,942,1920,826,1539
sub_001,cb2,5.561131599,0,857,269,3,2,1024.109375,311.375,schema_ic,3,schema_pa,2,5,img/targets/BOSS/high_familiarity_downsized/cond4/077_payphone.jpg,near,4,6,39,155,303,209.484375,172.398329,1,5,5,6,3,8,3,8,609,95.59375,702,702,95.59375,1311,797.59375,609,765,135.59375,560,560,135.59375,1325,695.59375,765,795,165.59375,500,500,165.59375,1295,665.59375,795,0,0,942,1920,826,1539
sub_001,cb2,9.684651837,0,1127,639,10,11,794.109375,514.375,schema_ic,3,schema_pa,2,6,img/targets/BOSS/high_familiarity_downsized/cond4/073_jackolantern.jpg,near,7,3,117,50,345,457.515625,355.4540179,1,5,2,9,6,5,2,7,609,95.59375,702,702,95.59375,1311,797.59375,609,660,213.59375,560,560,213.59375,1220,773.59375,660,690,243.59375,500,500,243.59375,1190,743.59375,690,0,0,942,1920,826,1539
sub_001,cb2,6.409240347,0,1154,599,10,11,779.4453125,307.7109375,schema_ic,3,schema_pa,2,7,img/targets/BOSS/high_familiarity_downsized/cond4/072_gift01.jpg,,3,2,77,77,390,665.84375,474.4897595,1,5,1,10,2,9,1,3,609,95.59375,702,702,95.59375,1311,797.59375,609,687,173.59375,560,560,173.59375,1247,733.59375,687,717,203.59375,500,500,203.59375,1217,703.59375,717,0,0,942,1920,826,1539
sub_001,cb2,6.464013233,1,861,702,11,5,861.4453125,702.0390625,schema_ic,3,schema_pa,2,8,img/targets/BOSS/high_familiarity_downsized/cond4/075_kiwi03.jpg,,11,5,138,34,431,0.484375,0.447022484,2,6,4,7,10,1,1,5,609,95.59375,702,702,95.59375,1311,797.59375,609,644,234.59375,560,560,234.59375,1204,794.59375,644,674,264.59375,500,500,264.59375,1174,764.59375,674,0,0,942,1920,826,1539
sub_001,cb2,3.921995202,0,876,308,4,6,709.4453125,266.7109375,schema_ic,3,schema_pa,2,9,img/targets/BOSS/high_familiarity_downsized/cond4/072_gift01.jpg,,3,2,36,7,475,207.84375,171.5961847,2,6,1,10,2,9,1,3,609,95.59375,702,702,95.59375,1311,797.59375,609,617,132.59375,560,560,132.59375,1177,692.59375,617,647,162.59375,500,500,162.59375,1147,662.59375,647,0,0,942,1920,826,1539
sub_001,cb2,4.196460182,0,959,339,4,6,959.109375,339.375,schema_ic,3,schema_pa,2,10,img/targets/BOSS/high_familiarity_downsized/cond4/077_payphone.jpg,near,4,6,67,90,515,0.484375,0.390625,2,6,5,6,3,8,3,8,609,95.59375,702,702,95.59375,1311,797.59375,609,700,163.59375,560,560,163.59375,1260,723.59375,700,730,193.59375,500,500,193.59375,1230,693.59375,730,0,0,942,1920,826,1539
sub_001,cb2,4.225021272,1,755,437,7,3,755.109375,437.375,schema_ic,3,schema_pa,2,11,img/targets/BOSS/high_familiarity_downsized/cond4/073_jackolantern.jpg,near,7,3,40,11,558,0.484375,0.390625,2,6,2,9,6,5,2,7,609,95.59375,702,702,95.59375,1311,797.59375,609,621,136.59375,560,560,136.59375,1181,696.59375,621,651,166.59375,500,500,166.59375,1151,666.59375,651,0,0,942,1920,826,1539
sub_001,cb2,6.744452748,1,999,298,4,6,999.109375,298.375,schema_ic,3,schema_pa,2,12,img/targets/BOSS/high_familiarity_downsized/cond4/077_payphone.jpg,near,4,6,26,130,601,0.484375,0.390625,3,7,5,6,3,8,3,8,609,95.59375,702,702,95.59375,1311,797.59375,609,740,122.59375,560,560,122.59375,1300,682.59375,740,770,152.59375,500,500,152.59375,1270,652.59375,770,0,0,942,1920,826,1539
sub_001,cb2,9.076521344,0,1117,194,2,10,1159.4375,527.375,schema_ic,3,schema_pa,2,13,img/targets/BOSS/high_familiarity_downsized/cond4/081_shovel01.jpg,,10,11,5,82,644,375.8125,336.0652199,3,7,10,1,9,2,1,3,609,95.59375,702,702,95.59375,1311,797.59375,609,692,101.59375,560,560,101.59375,1252,661.59375,692,722,131.59375,500,500,131.59375,1222,631.59375,722,0,0,942,1920,826,1539
sub_001,cb2,1.994303367,1,773,386,3,2,773.4453125,386.7109375,schema_ic,3,schema_pa,2,14,img/targets/BOSS/high_familiarity_downsized/cond4/072_gift01.jpg,,3,2,156,71,686,1.15625,0.838889356,3,7,1,10,2,9,1,3,609,95.59375,702,702,95.59375,1311,797.59375,609,681,252.59375,560,560,252.59375,1241,812.59375,681,711,282.59375,500,500,282.59375,1211,782.59375,711,0,0,942,1920,826,1539
sub_001,cb2,2.347637221,0,774,457,7,3,1065.78125,249.03125,schema_ic,3,schema_pa,2,15,img/targets/BOSS/high_familiarity_downsized/cond4/079_rose.jpg,,2,10,60,30,727,499.75,358.3117341,2,6,9,2,1,10,1,3,609,95.59375,702,702,95.59375,1311,797.59375,609,640,156.59375,560,560,156.59375,1200,716.59375,640,670,186.59375,500,500,186.59375,1170,686.59375,670,0,0,942,1920,826,1539
sub_001,cb2,2.651829768,1,822,440,7,3,822.109375,440.375,schema_ic,3,schema_pa,2,16,img/targets/BOSS/high_familiarity_downsized/cond4/073_jackolantern.jpg,near,7,3,43,78,769,0.484375,0.390625,3,7,2,9,6,5,2,7,609,95.59375,702,702,95.59375,1311,797.59375,609,688,139.59375,560,560,139.59375,1248,699.59375,688,718,169.59375,500,500,169.59375,1218,669.59375,718,0,0,942,1920,826,1539
sub_001,cb2,6.186764438,1,1135,192,2,10,1135.78125,192.03125,schema_ic,3,schema_pa,2,17,img/targets/BOSS/high_familiarity_downsized/cond4/079_rose.jpg,,2,10,3,100,811,0.8125,0.78187475,3,7,9,2,1,10,1,3,609,95.59375,702,702,95.59375,1311,797.59375,609,710,99.59375,560,560,99.59375,1270,659.59375,710,740,129.59375,500,500,129.59375,1240,629.59375,740,0,0,942,1920,826,1539
sub_001,cb2,2.066680243,0,990,311,4,6,948.4453125,603.0390625,schema_ic,3,schema_pa,2,18,img/targets/BOSS/high_familiarity_downsized/cond4/075_kiwi03.jpg,,11,5,39,121,854,333.59375,294.9806876,3,7,4,7,10,1,1,5,609,95.59375,702,702,95.59375,1311,797.59375,609,731,135.59375,560,560,135.59375,1291,695.59375,731,761,165.59375,500,500,165.59375,1261,665.59375,761,0,0,942,1920,826,1539
sub_001,cb2,3.97142494,1,1184,538,10,11,1184.4375,538.375,schema_ic,3,schema_pa,2,19,img/targets/BOSS/high_familiarity_downsized/cond4/081_shovel01.jpg,,10,11,16,107,895,0.8125,0.576221529,4,8,10,1,9,2,1,3,609,95.59375,702,702,95.59375,1311,797.59375,609,717,112.59375,560,560,112.59375,1277,672.59375,717,747,142.59375,500,500,142.59375,1247,642.59375,747,0,0,942,1920,826,1539
sub_001,cb2,3.177492534,1,855,331,3,2,855.4453125,331.7109375,schema_ic,3,schema_pa,2,20,img/targets/BOSS/high_familiarity_downsized/cond4/072_gift01.jpg,,3,2,101,153,936,1.15625,0.838889356,4,8,1,10,2,9,1,3,609,95.59375,702,702,95.59375,1311,797.59375,609,763,197.59375,560,560,197.59375,1323,757.59375,763,793,227.59375,500,500,227.59375,1293,727.59375,793,0,0,942,1920,826,1539
sub_001,cb2,8.813245649,1,942,645,11,5,942.4453125,645.0390625,schema_ic,3,schema_pa,2,21,img/targets/BOSS/high_familiarity_downsized/cond4/075_kiwi03.jpg,,11,5,81,115,977,0.484375,0.447022484,4,8,4,7,10,1,1,5,609,95.59375,702,702,95.59375,1311,797.59375,609,725,177.59375,560,560,177.59375,1285,737.59375,725,755,207.59375,500,500,207.59375,1255,707.59375,755,0,0,942,1920,826,1539
sub_001,cb2,2.322609625,0,1085,669,10,11,1043.78125,336.03125,schema_ic,3,schema_pa,2,22,img/targets/BOSS/high_familiarity_downsized/cond4/079_rose.jpg,,2,10,147,8,1020,374.1875,335.5103185,4,8,9,2,1,10,1,3,609,95.59375,702,702,95.59375,1311,797.59375,609,618,243.59375,560,560,243.59375,1178,803.59375,618,648,273.59375,500,500,273.59375,1148,773.59375,648,0,0,942,1920,826,1539
sub_001,cb2,8.696672925,1,958,396,4,6,958.109375,396.375,schema_ic,3,schema_pa,2,23,img/targets/BOSS/high_familiarity_downsized/cond4/077_payphone.jpg,near,4,6,124,89,1060,0.484375,0.390625,4,8,5,6,3,8,3,8,609,95.59375,702,702,95.59375,1311,797.59375,609,699,220.59375,560,560,220.59375,1259,780.59375,699,729,250.59375,500,500,250.59375,1229,750.59375,729,0,0,942,1920,826,1539
sub_001,cb2,9.141992071,0,1116,260,2,10,825.109375,468.375,schema_ic,3,schema_pa,2,24,img/targets/BOSS/high_familiarity_downsized/cond4/073_jackolantern.jpg,near,7,3,71,81,1103,499.265625,357.8232753,4,8,2,9,6,5,2,7,609,95.59375,702,702,95.59375,1311,797.59375,609,691,167.59375,560,560,167.59375,1251,727.59375,691,721,197.59375,500,500,197.59375,1221,697.59375,721,0,0,942,1920,826,1539
sub_001,cb2,8.327511048,0,1055,231,2,10,1033.117188,417.7109375,schema_ic,3,new_pa,1,1,img/targets/BOSS/high_familiarity_downsized/cond4/103_bikewheel.jpg,far,6,9,62,39,127,208.59375,187.9889137,1,1,8,3,5,6,3,8,609,95.59375,702,702,95.59375,1311,797.59375,609,649,158.59375,560,560,158.59375,1209,718.59375,649,679,188.59375,500,500,188.59375,1179,688.59375,679,0,0,942,1920,826,1539
sub_001,cb2,6.166910347,0,1063,257,2,10,938.78125,507.03125,schema_ic,3,new_pa,1,2,img/targets/BOSS/high_familiarity_downsized/cond4/097_squirrel.jpg,far,8,7,68,28,168,374.25,279.1879722,1,1,6,5,7,4,4,9,609,95.59375,702,702,95.59375,1311,797.59375,609,638,164.59375,560,560,164.59375,1198,724.59375,638,668,194.59375,500,500,194.59375,1168,694.59375,668,0,0,942,1920,826,1539
sub_001,cb2,4.412982063,0,827,325,3,2,910.78125,492.375,schema_ic,3,new_pa,1,3,img/targets/BOSS/high_familiarity_downsized/cond4/082_tortillachip.jpg,near,7,4,95,125,209,251.15625,187.1728839,1,1,3,8,6,5,3,8,609,95.59375,702,702,95.59375,1311,797.59375,609,735,191.59375,560,560,191.59375,1295,751.59375,735,765,221.59375,500,500,221.59375,1265,721.59375,765,0,0,942,1920,826,1539
sub_001,cb2,5.241435317,0,805,287,3,2,972.1171875,371.0390625,schema_ic,3,new_pa,1,4,img/targets/BOSS/high_familiarity_downsized/cond4/083_travelmug.jpg,near,5,6,57,103,250,251.15625,187.0580615,1,1,5,6,4,7,4,9,609,95.59375,702,702,95.59375,1311,797.59375,609,713,153.59375,560,560,153.59375,1273,713.59375,713,743,183.59375,500,500,183.59375,1243,683.59375,743,0,0,942,1920,826,1539
sub_001,cb2,4.203295773,0,851,362,3,2,1059.78125,571.03125,schema_ic,3,new_pa,1,5,img/targets/BOSS/high_familiarity_downsized/cond4/097_squirrel.jpg,far,8,7,132,149,295,417.8125,295.4381049,2,2,6,5,7,4,4,9,609,95.59375,702,702,95.59375,1311,797.59375,609,759,228.59375,560,560,228.59375,1319,788.59375,759,789,258.59375,500,500,258.59375,1289,758.59375,789,0,0,942,1920,826,1539
sub_001,cb2,1.84008747,1,856,634,10,3,856.109375,634.375,schema_ic,3,new_pa,1,6,img/targets/BOSS/high_familiarity_downsized/cond3/056_cloud.jpg,,10,3,112,112,337,0.484375,0.390625,1,1,2,9,9,2,2,4,609,95.59375,702,702,95.59375,1311,797.59375,609,722,208.59375,560,560,208.59375,1282,768.59375,722,752,238.59375,500,500,238.59375,1252,738.59375,752,0,0,942,1920,826,1539
sub_001,cb2,9.711100426,0,1157,250,2,10,1074.445313,250.0390625,schema_ic,3,new_pa,1,7,img/targets/BOSS/high_familiarity_downsized/cond4/104_honeybee.jpg,,2,8,61,122,377,82.59375,82.55469674,1,1,7,4,1,10,1,5,609,95.59375,702,702,95.59375,1311,797.59375,609,732,157.59375,560,560,157.59375,1292,717.59375,732,762,187.59375,500,500,187.59375,1262,687.59375,762,0,0,942,1920,826,1539
sub_001,cb2,3.710144158,1,1118,396,6,9,1118.117188,396.7109375,schema_ic,3,new_pa,1,8,img/targets/BOSS/high_familiarity_downsized/cond4/103_bikewheel.jpg,far,6,9,41,124,419,0.828125,0.720531081,2,2,8,3,5,6,3,8,609,95.59375,702,702,95.59375,1311,797.59375,609,734,137.59375,560,560,137.59375,1294,697.59375,734,764,167.59375,500,500,167.59375,1264,667.59375,764,0,0,942,1920,826,1539
sub_001,cb2,1.859489088,1,1090,334,2,8,1090.445313,334.0390625,schema_ic,3,new_pa,1,9,img/targets/BOSS/high_familiarity_downsized/cond4/104_honeybee.jpg,,2,8,145,138,461,0.484375,0.447022484,2,2,7,4,1,10,1,5,609,95.59375,702,702,95.59375,1311,797.59375,609,748,241.59375,560,560,241.59375,1308,801.59375,748,778,271.59375,500,500,271.59375,1278,771.59375,778,0,0,942,1920,826,1539
sub_001,cb2,6.213680978,1,942,358,5,6,942.1171875,358.0390625,schema_ic,3,new_pa,1,10,img/targets/BOSS/high_familiarity_downsized/cond4/083_travelmug.jpg,near,5,6,44,73,507,0.15625,0.123526471,2,2,5,6,4,7,4,9,609,95.59375,702,702,95.59375,1311,797.59375,609,683,140.59375,560,560,140.59375,1243,700.59375,683,713,170.59375,500,500,170.59375,1213,670.59375,713,0,0,942,1920,826,1539
sub_001,cb2,2.732914781,0,836,322,3,2,878.109375,614.375,schema_ic,3,new_pa,1,11,img/targets/BOSS/high_familiarity_downsized/cond3/056_cloud.jpg,,10,3,92,134,549,334.484375,295.3918416,2,2,2,9,9,2,2,4,609,95.59375,702,702,95.59375,1311,797.59375,609,744,188.59375,560,560,188.59375,1304,748.59375,744,774,218.59375,500,500,218.59375,1274,718.59375,774,0,0,942,1920,826,1539
sub_001,cb2,3.553994905,1,1066,389,6,9,1066.117188,389.7109375,schema_ic,3,new_pa,1,12,img/targets/BOSS/high_familiarity_downsized/cond4/103_bikewheel.jpg,far,6,9,34,72,591,0.828125,0.720531081,3,3,8,3,5,6,3,8,609,95.59375,702,702,95.59375,1311,797.59375,609,682,130.59375,560,560,130.59375,1242,690.59375,682,712,160.59375,500,500,160.59375,1212,660.59375,712,0,0,942,1920,826,1539
sub_001,cb2,8.322612376,1,873,503,7,4,873.78125,503.375,schema_ic,3,new_pa,1,13,img/targets/BOSS/high_familiarity_downsized/cond4/082_tortillachip.jpg,near,7,4,106,88,632,1.15625,0.866589039,2,2,3,8,6,5,3,8,609,95.59375,702,702,95.59375,1311,797.59375,609,698,202.59375,560,560,202.59375,1258,762.59375,698,728,232.59375,500,500,232.59375,1228,732.59375,728,0,0,942,1920,826,1539
sub_001,cb2,0.371517503,0,1060,295,2,10,769.109375,628.375,schema_ic,3,new_pa,1,14,img/targets/BOSS/high_familiarity_downsized/cond3/056_cloud.jpg,,10,3,106,25,675,624.265625,442.4434951,3,3,2,9,9,2,2,4,609,95.59375,702,702,95.59375,1311,797.59375,609,635,202.59375,560,560,202.59375,1195,762.59375,635,665,232.59375,500,500,232.59375,1165,732.59375,665,0,0,942,1920,826,1539
sub_001,cb2,2.035401728,1,1068,261,2,8,1068.445313,261.0390625,schema_ic,3,new_pa,1,15,img/targets/BOSS/high_familiarity_downsized/cond4/104_honeybee.jpg,,2,8,72,116,719,0.484375,0.447022484,3,3,7,4,1,10,1,5,609,95.59375,702,702,95.59375,1311,797.59375,609,726,168.59375,560,560,168.59375,1286,728.59375,726,756,198.59375,500,500,198.59375,1256,698.59375,756,0,0,942,1920,826,1539
sub_001,cb2,4.21993846,0,835,703,11,5,793.78125,536.375,schema_ic,3,new_pa,1,16,img/targets/BOSS/high_familiarity_downsized/cond4/082_tortillachip.jpg,near,7,4,139,8,761,207.84375,171.6475341,3,3,3,8,6,5,3,8,609,95.59375,702,702,95.59375,1311,797.59375,609,618,235.59375,560,560,235.59375,1178,795.59375,618,648,265.59375,500,500,265.59375,1148,765.59375,648,0,0,942,1920,826,1539
sub_001,cb2,9.517485725,1,1033,462,8,7,1033.78125,462.03125,schema_ic,3,new_pa,1,17,img/targets/BOSS/high_familiarity_downsized/cond4/097_squirrel.jpg,far,8,7,23,123,803,0.8125,0.78187475,3,3,6,5,7,4,4,9,609,95.59375,702,702,95.59375,1311,797.59375,609,733,119.59375,560,560,119.59375,1293,679.59375,733,763,149.59375,500,500,149.59375,1263,649.59375,763,0,0,942,1920,826,1539
sub_001,cb2,0.677410416,0,759,295,3,2,1009.445313,254.0390625,schema_ic,3,new_pa,1,18,img/targets/BOSS/high_familiarity_downsized/cond4/104_honeybee.jpg,,2,8,65,57,845,291.40625,253.7728373,4,4,7,4,1,10,1,5,609,95.59375,702,702,95.59375,1311,797.59375,609,667,161.59375,560,560,161.59375,1227,721.59375,667,697,191.59375,500,500,191.59375,1197,691.59375,697,0,0,942,1920,826,1539
sub_001,cb2,9.348756051,0,810,447,7,3,810.109375,572.375,schema_ic,3,new_pa,1,19,img/targets/BOSS/high_familiarity_downsized/cond3/056_cloud.jpg,,10,3,50,66,889,125.484375,125.3750477,4,4,2,9,9,2,2,4,609,95.59375,702,702,95.59375,1311,797.59375,609,676,146.59375,560,560,146.59375,1236,706.59375,676,706,176.59375,500,500,176.59375,1206,676.59375,706,0,0,942,1920,826,1539
sub_001,cb2,1.488013425,1,898,409,5,6,898.1171875,409.0390625,schema_ic,3,new_pa,1,20,img/targets/BOSS/high_familiarity_downsized/cond4/083_travelmug.jpg,near,5,6,95,29,932,0.15625,0.123526471,3,3,5,6,4,7,4,9,609,95.59375,702,702,95.59375,1311,797.59375,609,639,191.59375,560,560,191.59375,1199,751.59375,639,669,221.59375,500,500,221.59375,1169,721.59375,669,0,0,942,1920,826,1539
sub_001,cb2,1.691197002,1,905,493,7,4,905.78125,493.375,schema_ic,3,new_pa,1,21,img/targets/BOSS/high_familiarity_downsized/cond4/082_tortillachip.jpg,near,7,4,96,120,974,1.15625,0.866589039,4,4,3,8,6,5,3,8,609,95.59375,702,702,95.59375,1311,797.59375,609,730,192.59375,560,560,192.59375,1290,752.59375,730,760,222.59375,500,500,222.59375,1260,722.59375,760,0,0,942,1920,826,1539
sub_001,cb2,5.065662244,0,1163,614,10,11,955.1171875,406.0390625,schema_ic,3,new_pa,1,22,img/targets/BOSS/high_familiarity_downsized/cond4/083_travelmug.jpg,near,5,6,92,86,1018,415.84375,294.0459407,4,4,5,6,4,7,4,9,609,95.59375,702,702,95.59375,1311,797.59375,609,696,188.59375,560,560,188.59375,1256,748.59375,696,726,218.59375,500,500,218.59375,1226,718.59375,726,0,0,942,1920,826,1539
